"","Review_ID","Item_ID","Base_item_ID","Review_date","Reviewer_ID","Real_name","Verified_purchase","Rating","Title","Content","Total_votes_week1","Total_votes_week2","Total_votes_week3","Total_votes_week4","Total_votes_week5","Total_votes_week6","Total_votes_week7","Total_votes_week8","Total_votes_week9","Total_votes_week10","Total_votes_week11","Total_votes_week12","Total_votes_week13","Total_votes_week14","Total_votes_week15","Total_votes_week16","Total_votes_week17","Total_votes_week18","Total_votes_week19","Total_votes_week20","Total_votes_week21","Total_votes_week22","Total_votes_week23","Total_votes_week24","Helpful_votes_week1","Helpful_votes_week2","Helpful_votes_week3","Helpful_votes_week4","Helpful_votes_week5","Helpful_votes_week6","Helpful_votes_week7","Helpful_votes_week8","Helpful_votes_week9","Helpful_votes_week10","Helpful_votes_week11","Helpful_votes_week12","Helpful_votes_week13","Helpful_votes_week14","Helpful_votes_week15","Helpful_votes_week16","Helpful_votes_week17","Helpful_votes_week18","Helpful_votes_week19","Helpful_votes_week20","Helpful_votes_week21","Helpful_votes_week22","Helpful_votes_week23","Helpful_votes_week24"
"86","R10B5K43YI3V4D","B002C7481G","B00365F6IM","7/20/2010","A3TU2TYGCDEJUG",TRUE,FALSE,5,"Pleasantly Surprised","I travel several times a year and have wanted something significantly lighter than my MacBook Pro. The iPad easily fit in my shoulder bag for the flight. Very useful for a nine hour flight. The UI is excellent.The apps that I need are available and work quite well. Any drawbacks that I might mention are that many of the iPhone app developers have yet to configure their apps for the iPad. So, we use iPhone version apps on the iPad. As far as functionality is concerned, there is no difference. The graphics aren't as crisp as the ones made for the iPad though. Next, is the keyboard. If you already have an iPhone, there's nothing to this. It's actually a bit better than the phone's key board. My one request is that it be a bit bigger. Lastly, Flash will come in handy when it finally arrives on the iPad. There are rumors that a generic Flash software will appear soon. I am very happy with my purchase. My iPad works well in cafes, the train, planes, hotel rooms, anywhere. You can cache a lot of web content on it so it isn't terribly necessary to have the 3G connection. The games are great as well as the Kindle and iBook apps.",8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"87","R10BJ5X6DEDDBB","B0051VVOB2","","12/5/2011","ADC61JCNBXNQM",FALSE,TRUE,3,"Almost","Like others, I really wanted to like the Kindle Fire, but I'm also returning it. I mainly wanted it to watch movies, either streaming or when on long plane/car rides where no internet service was available. I found that most movies or TV shows were majorly expensive to purchase. The free movies required available wifi. The rental option, was a great price, except, you only had 24 hours to view. The 2 movies I downloaded, took over 2 hours to download, taking away from the 24 hrs. I could only download movies the night before a big trip, but it wouldn't be available for the trips home. Otherwise, the free/sharing books was great, and free streaming movies are nice, but then again I could view them on my tv at home. Web browsing was only so,so, but no better than my phone.",8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"88","R10BK3DO5457WK","B002C7481G","B00365F6IM","3/21/2010","A1FIA15JPRFC45",TRUE,FALSE,5,"Way more then I Touch !!","First of all you need to read the product features on Apple to have facts. * I Book totally new and not on I Touch. * 3G totally new * Price start at what I Touch started at with 8gig a few years ago * Support for playback of closed-captioned content * VoiceOver screen reader * Full-screen zoom magnification * White on black display * Mono audio Mine is pre-ordered now and form other reviews on the web I am sure this is going to be a big success and step forward! To ALL the nay Sayers and Sauer grapes responders: I NOW HAVE owned the I Pad for two weeks and stand by my positive pre-order post 100% and then some!! The image sharpness is better then I imagined. The speed of the new processor is a big improvement over the I Phone. The sound of the on board speaker is a vas improvement over the I Touch. The only thing I would say is disappointing is how slow some of the previous app developers are making the change to the I Pad format i.e. Facebbok & EReader.",66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"89","R10BZWYTR9PJT9","B0052P6DQI","B004I43F9C","1/13/2012","ACG13ZAM4GB8N",FALSE,TRUE,5,"The best tablet out there","I decided to do this review for one reason during the holidays I was at my grandparents house loading all the stuff from Christmas in the car while setting my thrive on the roof and yes I was retarded I know. As we drove away and managed to get a few blocks away I realized my precious tablet was not with me and started to go into shock. As I retraced my path and looked for my thrive. To my suprise it was laying in the street still in the case I bought. The only damage to the thrive was nothing just a lil dirt that needed to be wiped away. Now for the review and simply said its amazing. I'm an avid computer user so I needed the thrive to keep up with my laptop which I use like my life depended on it and it holds up better than expected the OS is smooth and the change between tasks is without hesitation. I've gotten at least 9 hrs out of a charge while watching some movies and playing games . External ports r always a plus I just hook the thrive up to my flat screen and instant Netflix or just a bigger computer screen. The external hard drive makes movies and music simple even though there is already plenty of internal storage and the SD card makes pictures from cameras and upload to fb or ur favorite. Sight extremely easy. Things I recommend 1. A Case they come in handy and make handling the tablet very efficient 2.amazon app. Place you will thank me later for that one considering half my games come from the marketplace plus with android most things are free. 3.nothing more needed that's just how easy and self sufficient the thrive is there are a few other reviews on here that have great app. Ideas but I don't have the time and I've typed this whole thing on my thrive in just under 8 min plus I'm watching TV so there u have it pick one up today and leave the Ipad and other over priced devices to the in suspecting mass's",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"90","R10C04P42R0VVF","B004G6076G","","4/1/2011","A3NIX99NWATXWA",FALSE,TRUE,4,"Great product, Great price","Excellent tablet. Does what I want and for the price, it's unbeatable. Battery life is decent and having access to Andriod marketplace is invaluable for something like this. I really like the card slots and the front facing camera. My only complaint is the finish on the bezel scratches easily. I'm going to put a coating on it to protect it, though. All in all, a great unit for a great price. As for the seller, Adorama shipped fast and the unit was well packaged. I plan to buy from them again.",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"91","R10C0P7N4YH7UV","B0045FM6SU","","8/1/2011","AR1PSEQRQ3L04",FALSE,FALSE,4,"Honeycomb 3.2 updated Tablet","Purchased the Xoom July 23, 2011 from Staples. Updated to Honeycomb 3.2 soon as logged on to my Wifi network. I can't relate to the post Honeycomb 3.0/3.1 problems but with the 3.2 update the tablet is working like it should have been out of the box. Beware of Apps downloaded I find a good number of them do not work well with the Honeycomb tablets. I spent a lot of time looking for a better photo viewer than the default ""Gallery"" and found one called ""Gallery 8"" for Win8 & Honeycomb tablets. Great quality. I also found out that my wireless Logitech LX 710 USB Laser keyboard & mouse work great with this tablet. Just need to get a host USB adapter that you can get at Best Buy or Amazon I believe. However, I wasn't able to see my USB external storage drive on the Xoom. I also found two File Managers apps that work ok with the Xoom. The apps are - File Manager HD & Open Manager both freebies. Likes: Size, great display, flexablity Dislikes: Apps not there yet but enough to make the tablet work for me, Little heavy but fits well on my lap or in the Motorola case as stand alone. I don't think you can go wrong with the Xoom but it's not a fast Laptop.",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"92","R10C0ZMCZZ4YI5","B0051OKCHG","","1/16/2012","AGHHX6J22V88F",FALSE,TRUE,5,"Excellent tablet ....","Hi All , This is my second tablet , bought after reading reviews and comparisons . I am really very happy with it .I dont understand why people were talking negative about it . I did not see any Wi fi issue, no app crashes ,no glitches what-so-ever. Its just a great tablet for this price. I found it better than Iconia and Transformer because of its build quality and bright screen . I would definitely recommend it. The only issue i had was with the Amazon's shipping method . Never order if its going to be shipped via ""I-Parcel"" (expedite method) . Mine was waiting for custom clearance for 6 days . I-parcel customer care email did not respond my emails for two days, the only response i got from them was after the tablet was delivered to me . Very poor service. I never experienced like this with DHL and Fedex. Also, the funny thing was that the tablet was delivered and their site was still displaying ""After successful custom clearance it will be delivered to local delivery method"" for around 24 hrs. So their tracking system is not reliable, Lenovo K1 Ideapad 130422U 10.1-Inch Tablet (Black)",3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"93","R10C228B6Q0X0C","B0054U4GWY","","5/13/2012","A2MMTI3UZ7A7LO",TRUE,TRUE,1,"Buyer Beware!","I bought this tablet because A- I like the android operating system on my phone and I figured a smooth transition was in store for me, B-The price vs features was hard to pass up, C- The features such as size, weight, ports, etc were much better than I saw on iPads, D-Amazon is my favorite place to shop. This pad sucks!!! Slow is an understatement. Access to external devices is abysmal due to software and hardware limitations. Stay away and learn from my mistake.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,4,4,4,4,4
"94","R10C4UIALAP85Z","B004XT6WV0","","11/14/2011","A2XUE4F0B6SK0G",TRUE,TRUE,1,"P.O.S!!!!!","i have never gave anything a one star but this tablet is the cheap piece of crap that i have ever bought it doesnt do a think i wanted it to do and it wouldnt let me use that facebook app or even log into my email i feel dumb for even buying the thing it doesnt have the andriod market on it and is slower then the first computer even sitting in the same room as the wireless so if anyone reads this i would not waste ur time or money and buy something other then this p.o.s",5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95","R10C5XDJYXWRVX","B00365F6G4","B00365F6IM","5/19/2011","A1Y7DMWCJE480V",FALSE,TRUE,5,"Apple Ipad 64GB WiFi Gen1","The Ipad was a great investment. I ordered it used, so the price was more affordable. I added Docs To Go, so I can put Word and Excel documents on it. It allows me to have any document from my desktop right at my fingertips, including PDF files. If I have to talk in front of a group, my notes can be right there as well. My home internet is a Verizon MiFi unit, so I can take the unit with me and have internet wherever I go. I can now listen to music, get my mail from multiple email accounts, read books, sync with my laptop calendar, show phots and I even have my Bible on there. It is like having my desktop with me where ever I go and more. I have my grocery list in ShopShop and my Getting Healthy information in Lose It. With so many Apps it was a great investment.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96","R10CBBZZN2B4LO","B004QRIUOG","","1/25/2012","AFBB831DY93NS",FALSE,TRUE,1,"Waste of Money!","Mom and Dad got it for my sister for christmas. It's a good book reader, but couldn't get anything else to work.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97","R10CGWHCZWQXE7","B0047DVWQM","B002C74BNG","6/15/2012","A21AVEU4ZGXRG3",FALSE,TRUE,5,"Absolutely loving it!","I just got my iPad and I am absolutely loving it! I had a hard time putting it down to go to be last night. I got it from Jupiter Mall and am so pleased with their customer service. Shipped from NJ to WI in 3 days! I will definately order from them again and again.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
"98","R10CJHTRN60BZ0","B0051VVOB2","","4/20/2012","A16PZ17DLPYI12",FALSE,TRUE,5,"Lovin my Kindle Fire","I believe this is the best gadget I have purchased thus far. My Kindle Fire goes every where with me. I particular like it because I purchased several Bibles. I love it.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1
"99","R10COZ4PPSL4PT","B0051VVOB2","","11/16/2011","A2OKAF0U45JO52",FALSE,TRUE,4,"DAM IT AMAZON","Well all amazon stuff comes in brown boxes.. well so did this with a big amazon kindle fire stamped on the side. TOTALLY reuined my surprise for xmas. that was the stupidest thing ever!!! Love the kindle tho.",21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"100","R10CQRF8YEE3F2","B007P4VOWC","","5/18/2012","AP37IUEKYVGU7",FALSE,TRUE,3,"Honest Opinion","HERE IS THE BAD: If you buy this product, first thing set the screen lock on. It has a weird problem of switching from portrait to landscape on the SLIGHTEST moves. Another big problem. This is the first Android device I have purchased where the device does not show up as an External Drive when connected to my PC. It requires you to sync the device. The only fast way to copy files is to pull the micro-sd card out and put it in a reader. THAT STINKS! Also, proprietary connector is annoying. You have to keep yet another cable around. Why not using micro-usb? One last thing, its slippery as a snake. Would a textured back be too much to ask for? HERE IS THE GOOD: The screen looks great I love the Blu-Tooth, drives my wireless boombox to perfection Micro-SD is great and cheap, tons of storage Does anything a tablet should do, (lets face it I am still not a tablet fan) It is fast, coming from some who purchased the first android tablets they have come a LONG way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,1,1
